code,obec,počet obyv.,prevalence,/100 tis.,12. 9. 23,13. 9. 23,14. 9. 23,15. 9. 23,16. 9. 23,17. 9. 23,18. 9. 23,19. 9. 23,20. 9. 23,21. 9. 23,22. 9. 23,23. 9. 23,24. 9. 23,25. 9. 23,26. 9. 23,incidence 7d,/100tis.,3.3.20,10.3.20,17.3.20,24.3.20,31.3.20,7.4.20,14.4.20,21.4.20,28.4.20,5.5.20,12.5.20,19.5.20,26.5.20,2.6.20,9.6.20,16.6.20,23.6.20,30.6.20,7.7.20,14.7.20,21.7.20,28.7.20,4.8.20,11.8.20,18.8.20,25.8.20,1.9.20,8.9.20,15.9.20,22.9.20,29.9.20,6.10.20,13.10.20,20.10.20,27.10.20,3.11.20,10.11.20,17.11.20,24.11.20,1.12.20,8.12.20,15.12.20,22.12.20,29.12.20,5.1.21,12.1.21,19.1.21,26.1.21,2.2.21,9.2.21,16.2.21,23.2.21,2.3.21,9.3.21,16.3.21,23.3.21,30.3.21,6.4.21,13.4.21,20.4.21,27.4.21,4.5.21,11.5.21,18.5.21,25.5.21,1.6.21,8.6.21,15.6.21,22.6.21,29.6.21,6.7.21,13.7.21,20.7.21,27.7.21,3.8.21,10.8.21,17.8.21,24.8.21,31.8.21,7.9.21,14.9.21,21.9.21,28.9.21,5.10.21,12.10.21,19.10.21,26.10.21,2.11.21,9.11.21,16.11.21,23.11.21,30.11.21,7.12.21,14.12.21,21.12.21,28.12.21,4.1.22,11.1.22,18.1.22,25.1.22,1.2.22,8.2.22,15.2.22,22.2.22,1.3.22,8.3.22,15.3.22,22.3.22,29.3.22,5.4.22,12.4.22,19.4.22,26.4.22,3.5.22,10.5.22,17.5.22,24.5.22,31.5.22,7.6.22,14.6.22,21.6.22,28.6.22,5.7.22,12.7.22,19.7.22,26.7.22,2.8.22,9.8.22,16.8.22,23.8.22,30.8.22,6.9.22,13.9.22,20.9.22,27.9.22,4.10.22,11.10.22,18.10.22,25.10.22,1.11.22,8.11.22,15.11.22,22.11.22,29.11.22,6.12.22,13.12.22,20.12.22,27.12.22,3.1.23,10.1.23,17.1.23,24.1.23,31.1.23,7.2.23,14.2.23,21.2.23,28.2.23,7.3.23,14.3.23,21.3.23,28.3.23,4.4.23,11.4.23,18.4.23,25.4.23,2.5.23,9.5.23,16.5.23,23.5.23,30.5.23,6.6.23,13.6.23,20.6.23,27.6.23,4.7.23,11.7.23,18.7.23,25.7.23,1.8.23,8.8.23,15.8.23,22.8.23,29.8.23,5.9.23,12.9.23,19.9.23,26.9.23
562335,Děčín,48594,240,494,481.5,483.6,485.7,489.8,489.8,487.7,489.8,489.8,491.8,493.9,493.9,491.8,489.8,491.8,493.9,7,14,2,6,1,2,3,5,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,3,3,0,1,4,15,23,29,53,60,71,89,204,378,363,341,232,114,91,120,146,240,278,388,377,196,188,211,301,380,450,496,574,392,354,287,169,143,91,68,47,23,25,10,7,8,2,1,1,0,9,2,1,4,1,3,5,4,5,8,6,6,3,13,20,42,59,72,173,233,305,414,320,298,174,247,277,534,803,1079,1034,639,459,389,354,293,199,220,164,125,52,70,35,12,15,7,4,5,4,7,25,32,26,38,61,50,56,56,54,51,60,65,75,84,70,55,66,44,24,18,11,8,19,18,18,6,4,6,3,10,5,2,5,12,17,17,22,16,17,16,8,3,7,6,1,0,0,0,0,2,0,2,0,2,0,0,0,1,0,0,1,0,0,2,5,7
554961,Karlovy Vary,48479,291,600,573.4,575.5,573.4,579.6,579.6,577.6,583.8,587.9,587.9,589.9,592.0,592.0,592.0,594.1,600.3,13,27,0,1,2,9,5,5,5,5,5,1,0,0,0,1,2,1,0,0,0,0,3,0,4,2,5,11,12,24,30,49,53,85,131,247,302,228,208,96,112,86,85,95,190,116,207,225,303,289,418,377,371,519,468,324,238,141,61,56,55,34,27,34,34,13,1,5,2,1,0,1,3,4,1,7,0,1,4,12,20,32,34,23,14,11,32,50,85,128,126,132,191,245,233,250,149,85,108,245,410,933,1127,761,393,345,198,185,201,193,192,162,101,89,56,37,28,18,9,14,7,16,18,31,32,75,110,114,119,83,102,59,62,46,93,71,80,76,65,67,55,31,12,13,14,17,22,9,11,11,15,5,8,8,10,16,22,32,22,25,20,24,16,6,3,4,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,6,6,9,13
563510,Jablonec nad Nisou,45773,252,550,524.3,524.3,526.5,524.3,524.3,524.3,533.1,535.3,537.4,539.6,541.8,541.8,537.4,546.2,550.5,10,22,0,0,1,0,8,12,1,1,0,0,0,1,0,0,0,0,1,2,7,5,18,12,2,3,4,4,6,21,23,77,35,92,181,334,419,398,406,222,166,95,124,200,325,315,415,513,310,266,317,345,367,434,549,569,643,409,227,124,131,81,47,32,28,18,19,16,9,6,3,3,4,3,6,13,9,5,6,15,9,3,8,2,5,4,8,15,67,156,168,177,289,431,478,476,292,154,154,189,450,767,1320,1152,592,396,280,204,203,206,161,122,135,40,65,29,24,15,6,12,8,9,15,19,29,41,51,58,68,82,72,71,78,78,108,111,126,129,145,113,70,40,29,25,24,19,18,22,21,11,5,5,6,8,13,24,30,28,32,20,20,12,8,5,2,3,3,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,7,10
535419,Mladá Boleslav,44740,199,445,435.9,435.9,431.4,433.6,431.4,431.4,433.6,435.9,438.1,438.1,442.6,442.6,442.6,440.3,444.8,7,16,0,0,3,3,7,11,1,2,0,1,2,5,2,1,2,1,1,0,0,1,0,6,8,11,12,7,8,15,22,80,52,71,128,219,369,304,288,125,115,70,85,153,159,148,261,299,224,220,189,258,323,400,532,538,567,529,333,167,121,58,48,30,25,9,3,5,6,0,1,0,2,7,5,3,4,5,6,7,3,11,15,7,7,15,25,37,75,111,164,262,340,447,398,318,268,163,191,247,455,974,1764,1395,901,447,278,265,249,269,215,173,114,73,71,36,22,17,6,6,12,15,18,41,41,63,85,103,89,104,81,85,97,71,104,135,107,99,75,49,45,26,24,13,9,7,23,12,15,7,8,12,4,3,8,16,15,19,20,18,17,5,8,2,4,2,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,3,3,4,7
589250,Prostějov,43651,186,426,419.2,423.8,426.1,428.4,426.1,416.9,423.8,423.8,419.2,405.5,414.7,410.1,405.5,419.2,426.1,15,34,0,0,1,5,8,1,0,0,0,1,4,3,0,0,1,0,0,0,0,1,3,8,16,2,3,12,10,14,18,47,48,78,193,416,539,354,314,182,126,106,115,173,262,308,309,294,162,119,135,139,160,167,187,216,243,207,151,107,148,83,63,60,38,30,25,20,5,1,1,0,3,4,2,0,3,1,1,1,5,5,12,9,9,17,39,100,269,392,508,593,790,721,581,339,217,123,104,125,299,560,1095,990,768,527,383,289,323,359,269,209,127,50,45,17,21,4,3,15,6,7,5,21,15,21,49,76,80,77,77,57,47,47,45,71,86,80,53,50,34,43,18,23,15,24,35,34,27,10,15,16,7,8,8,19,25,42,53,41,41,26,18,24,14,8,5,6,3,4,0,3,0,1,0,0,0,1,1,0,1,0,2,2,2,2,14,10,15
511382,Přerov,42871,207,483,433.9,438.5,440.9,433.9,429.2,426.9,440.9,445.5,466.5,464.2,468.8,464.2,464.2,478.2,482.8,22,51,0,0,0,1,0,1,1,1,5,0,0,0,0,0,0,0,1,0,1,0,0,1,8,0,3,4,3,10,18,17,40,45,164,340,567,431,343,136,164,121,113,134,257,223,242,234,190,180,150,166,194,223,271,218,260,225,162,96,115,91,78,44,21,18,24,9,5,4,0,0,0,2,0,1,4,7,0,0,1,4,5,9,9,17,54,118,171,252,355,422,493,642,463,347,187,123,157,197,358,728,1193,932,698,393,232,171,140,161,199,172,143,60,52,34,21,16,6,6,3,5,10,24,21,31,57,85,84,74,61,45,35,37,34,52,77,95,90,57,43,33,15,16,10,9,13,21,21,7,12,2,5,8,6,2,8,13,13,21,37,22,11,9,8,6,5,2,3,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,5,7,12,22
561380,Česká Lípa,37525,157,418,415.7,415.7,413.1,413.1,413.1,410.4,410.4,413.1,413.1,413.1,410.4,410.4,410.4,410.4,418.4,4,11,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,1,2,0,8,6,16,18,10,31,76,155,308,268,211,184,146,135,96,129,206,207,214,334,189,187,156,170,193,249,329,398,445,388,322,173,220,100,86,48,34,38,30,19,6,10,1,2,2,4,1,2,2,4,6,2,1,4,0,3,2,9,9,13,32,68,108,173,197,278,284,284,253,161,211,229,396,678,1042,949,511,323,209,134,149,159,129,86,46,24,82,18,11,7,9,2,5,2,4,7,4,19,28,63,51,46,50,80,64,54,78,89,111,62,61,39,25,12,15,23,8,10,10,11,4,2,5,9,7,4,9,10,20,19,12,7,10,5,10,4,6,6,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3,1,4
590266,Třebíč,35451,148,418,400.6,406.2,406.2,406.2,400.6,397.7,406.2,414.7,417.5,411.8,423.1,417.5,417.5,417.5,417.5,6,17,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,4,9,10,8,29,32,83,92,77,193,191,269,294,277,204,127,72,51,59,155,164,225,210,162,112,118,100,98,130,172,261,190,222,220,125,139,90,70,51,61,20,10,7,8,3,0,0,2,2,3,2,2,4,4,3,13,16,12,11,18,18,18,39,68,78,128,175,286,353,460,388,248,87,136,94,189,443,1101,844,650,341,223,204,207,196,196,120,98,57,37,12,19,12,1,5,2,3,6,12,17,18,51,50,73,46,40,31,40,42,41,53,94,65,66,57,30,13,11,16,10,7,18,12,14,3,12,11,1,4,6,3,4,11,15,24,27,24,23,8,8,5,9,5,2,2,3,0,2,2,1,0,0,0,1,0,0,0,0,2,1,0,7,8,6
598810,Třinec,35002,181,517,477.1,480.0,485.7,482.8,482.8,482.8,494.3,500.0,500.0,508.5,511.4,508.5,502.8,514.3,517.1,10,29,0,0,0,0,2,1,3,2,1,1,0,0,3,1,3,4,5,10,13,16,9,5,4,13,8,7,3,9,9,18,47,80,121,199,402,381,434,155,110,115,108,140,277,210,252,252,164,69,80,69,72,105,162,146,175,139,149,84,103,107,97,44,28,13,5,6,0,0,1,1,3,7,2,0,1,0,2,0,1,6,5,9,26,36,33,83,124,159,258,384,575,497,384,270,229,106,119,91,153,324,825,885,636,340,200,111,109,122,109,88,70,27,37,14,17,3,4,2,6,5,2,9,5,18,15,34,36,55,42,35,49,46,58,35,36,48,36,29,19,9,10,6,9,14,17,14,15,10,5,4,3,8,2,6,7,6,19,10,15,15,17,6,10,6,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,10,10
552046,Tábor,34277,174,508,504.7,510.5,519.3,516.4,513.5,513.5,513.5,513.5,513.5,516.4,513.5,507.6,498.9,504.7,507.6,6,18,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,3,7,1,7,5,6,20,26,45,52,92,176,256,300,321,282,191,163,99,90,93,128,139,173,167,111,80,79,99,135,187,263,322,290,237,206,142,165,110,91,59,41,18,6,2,5,2,0,0,0,1,5,2,0,5,6,2,0,2,6,11,14,6,15,34,88,100,168,229,447,469,419,337,278,146,164,135,306,664,964,740,442,316,255,206,286,278,178,126,116,50,47,29,21,16,1,2,2,9,16,25,28,35,70,90,67,58,58,57,51,56,68,93,121,100,95,46,56,22,18,25,13,24,14,26,27,6,14,10,9,10,8,26,31,40,40,29,17,17,13,15,4,2,5,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,6,7,6
593711,Znojmo,33765,184,545,550.9,553.8,559.8,562.7,553.8,547.9,547.9,550.9,553.8,544.9,539.0,536.1,524.2,536.1,544.9,9,27,0,0,1,5,11,7,2,6,3,0,2,0,0,3,1,1,0,0,0,0,6,4,7,1,1,1,2,6,15,17,18,53,99,164,239,205,132,118,82,115,77,103,129,106,172,232,186,196,182,143,120,141,163,175,181,184,136,88,111,88,84,53,40,15,6,1,0,1,2,2,1,1,1,1,3,1,12,4,4,4,9,11,11,14,16,16,74,131,241,554,589,599,496,264,140,69,67,92,276,585,977,705,526,340,236,192,195,242,222,165,133,41,46,35,13,5,8,6,3,5,7,16,16,25,53,79,64,53,75,51,65,82,57,84,99,108,110,70,43,24,36,21,17,16,12,22,16,11,9,6,6,5,2,4,10,18,23,24,18,17,13,7,4,14,11,8,6,7,1,2,0,1,0,0,0,0,0,2,1,0,2,1,4,1,12,8,9
539911,Příbram,32503,104,320,289.2,289.2,292.3,289.2,289.2,289.2,295.4,295.4,298.4,304.6,304.6,304.6,301.5,310.7,320.0,9,28,0,0,0,7,7,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,3,13,15,24,43,68,52,87,169,272,361,323,247,130,79,87,103,100,152,173,221,183,153,131,154,178,197,247,306,370,316,258,192,91,75,40,40,32,26,19,9,8,2,4,8,1,1,4,3,5,4,1,1,4,5,4,1,6,5,3,6,19,41,68,142,204,251,380,293,211,111,124,147,166,420,689,1039,738,469,251,186,190,237,224,173,142,90,55,88,36,9,13,10,1,1,3,1,20,17,33,73,96,90,48,63,57,49,48,95,75,66,91,80,69,58,23,7,8,8,4,12,16,26,9,13,10,1,3,6,5,16,21,17,11,22,23,18,14,5,4,2,4,1,1,1,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,3,9
554481,Cheb,31977,223,697,688.0,688.0,688.0,688.0,688.0,688.0,688.0,694.2,694.2,694.2,694.2,694.2,694.2,697.4,697.4,1,3,0,0,0,4,14,19,13,17,10,20,11,5,5,1,8,0,0,1,0,0,0,0,3,1,1,9,10,14,52,76,68,84,69,83,148,157,123,65,50,31,57,78,167,198,466,543,421,376,393,344,298,221,164,77,92,35,38,16,12,6,9,3,0,0,0,0,1,1,0,0,2,4,11,6,1,1,2,2,4,0,3,4,3,2,3,7,10,23,40,79,120,166,165,119,67,43,60,113,394,707,763,481,316,172,96,95,107,109,120,73,56,33,39,16,13,4,7,3,2,5,7,14,14,20,45,42,53,36,51,26,26,34,59,36,47,32,45,39,17,11,6,6,6,4,10,5,6,12,3,3,3,8,11,6,4,1,6,5,7,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1
533165,Kolín,31973,164,513,500.4,497.3,497.3,497.3,497.3,497.3,500.4,500.4,500.4,500.4,503.5,503.5,503.5,509.8,512.9,4,12,0,0,0,2,3,7,2,2,1,2,0,0,0,0,0,0,1,3,3,2,0,1,10,16,3,12,20,27,30,47,66,86,235,289,293,360,132,72,77,71,100,144,166,206,328,302,201,130,179,167,221,326,574,428,447,310,161,136,95,53,40,33,17,13,2,0,4,1,0,0,1,1,2,3,3,7,3,3,0,5,10,12,7,15,11,50,135,172,205,281,250,299,299,254,166,116,112,153,391,723,1030,679,378,271,191,186,233,224,204,169,118,60,57,35,11,10,7,8,4,5,6,12,10,20,45,63,56,61,33,55,45,51,57,44,56,46,60,45,19,17,11,9,13,19,20,19,17,6,9,7,3,5,6,10,6,13,8,12,12,14,7,5,0,0,6,4,5,3,1,2,2,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,4
549240,Písek (PI),30415,142,467,450.4,450.4,447.1,447.1,447.1,447.1,453.7,457.0,460.3,463.6,466.9,466.9,463.6,466.9,466.9,5,16,0,0,1,0,4,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,3,7,9,10,3,9,37,40,42,71,118,217,249,244,279,179,104,75,87,135,149,154,127,223,147,111,120,93,115,194,269,354,405,357,170,94,115,92,70,81,36,30,10,7,3,3,1,1,2,3,2,5,1,4,6,7,9,27,24,24,15,14,19,42,84,130,190,342,391,444,427,238,150,112,152,187,428,756,965,705,406,290,204,266,261,204,165,140,108,54,47,33,20,4,4,5,2,5,5,15,18,24,50,69,66,50,50,41,40,52,80,79,130,121,81,51,28,22,10,8,12,12,23,7,8,7,9,5,3,7,7,8,22,20,19,26,22,14,16,10,4,2,8,6,2,2,1,0,2,1,1,1,0,3,0,0,1,1,0,1,1,4,0,5,5
579025,Trutnov,30234,179,592,575.5,575.5,575.5,575.5,575.5,575.5,578.8,578.8,582.1,582.1,582.1,582.1,585.4,585.4,592.0,4,13,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,7,17,14,21,25,97,194,307,258,260,121,75,70,49,93,196,325,659,642,503,354,343,307,230,175,124,135,96,81,53,30,14,12,7,7,3,2,0,1,1,1,0,1,0,1,2,1,0,0,0,3,0,2,4,2,1,0,8,15,18,56,98,135,123,222,262,211,152,90,110,171,444,795,951,604,417,252,163,179,145,122,101,81,71,64,49,31,15,5,6,1,3,2,6,8,16,41,52,62,60,46,49,58,33,51,106,75,76,90,83,70,41,17,8,5,5,11,14,10,19,3,11,13,5,8,10,14,18,15,11,14,12,7,4,9,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,4
599069,Orlová,28735,181,630,605.5,605.5,609.0,612.5,616.0,616.0,619.5,622.9,626.4,626.4,626.4,626.4,619.5,619.5,629.9,7,24,0,0,0,3,3,5,1,0,0,3,1,11,21,10,10,9,8,63,37,12,17,12,9,3,4,0,0,6,11,17,8,32,58,56,152,135,154,130,123,87,147,171,157,139,212,241,154,119,133,113,126,133,185,144,160,160,131,67,87,67,59,44,22,30,14,6,3,6,4,1,1,5,1,1,2,1,5,3,4,1,6,4,7,18,19,42,77,101,179,293,356,450,366,289,186,107,92,85,113,240,566,684,511,245,208,158,118,88,98,82,54,29,35,23,12,7,2,3,2,2,1,7,10,17,30,39,49,45,43,48,29,27,40,38,34,41,44,20,13,15,7,13,17,14,17,18,16,7,5,5,4,4,3,6,6,5,7,3,15,21,14,6,3,1,1,1,2,0,1,0,2,0,1,2,0,0,1,1,0,1,0,1,0,2,0,6,7
588296,Kroměříž,28620,192,671,635.9,635.9,639.4,646.4,649.9,656.9,667.4,667.4,670.9,677.8,677.8,677.8,674.4,674.4,670.9,5,18,0,0,1,7,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4,4,2,0,3,1,2,14,22,56,92,188,291,327,265,202,135,124,93,114,184,247,244,277,211,154,119,82,49,69,79,117,95,88,78,72,61,78,45,53,46,27,21,15,16,1,3,2,0,1,3,2,2,0,0,2,2,4,0,2,3,2,10,23,40,91,156,226,355,520,635,435,301,187,112,131,147,269,491,751,537,441,274,189,224,208,215,116,93,67,44,52,22,19,8,3,5,4,2,5,4,16,25,45,55,57,62,44,45,47,43,47,49,75,55,57,60,41,21,34,9,16,22,23,17,7,8,8,8,0,2,3,10,13,10,9,8,12,15,12,9,2,3,3,1,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,10,5
541630,Vsetín,25974,144,554,512.1,515.9,519.8,531.3,527.5,519.8,531.3,539.0,542.9,542.9,546.7,542.9,539.0,554.4,554.4,12,46,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,2,7,9,13,56,142,252,385,235,302,143,100,53,36,86,131,165,194,246,94,74,48,61,62,71,84,106,149,87,112,58,105,131,106,60,59,29,13,3,5,1,1,0,0,4,2,3,2,5,4,2,0,4,14,21,9,59,42,53,138,181,229,234,298,296,231,146,127,76,86,129,282,500,792,633,398,169,135,149,91,98,102,113,76,26,24,21,3,3,8,12,4,3,6,4,10,26,42,64,46,41,26,38,53,45,67,51,65,48,51,51,26,19,20,23,15,13,18,15,10,8,6,8,6,4,8,9,9,10,14,14,19,17,15,12,12,22,13,3,2,0,3,2,1,1,1,2,0,0,1,2,0,0,1,1,0,1,6,10,12
523704,Šumperk,25836,125,484,480.0,480.0,476.1,476.1,476.1,476.1,476.1,480.0,483.8,483.8,483.8,483.8,483.8,483.8,483.8,3,12,0,0,1,0,0,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,3,2,0,1,4,15,37,40,40,80,126,185,140,143,152,82,52,79,62,87,140,161,213,126,117,141,97,80,85,110,108,104,101,85,53,98,55,50,31,25,16,13,9,2,1,0,0,1,1,2,2,0,1,5,8,3,0,5,3,6,11,10,41,76,143,229,388,414,477,282,203,124,107,78,125,293,602,739,605,310,155,121,93,57,85,84,75,54,35,25,20,12,2,9,3,2,5,4,9,9,16,33,35,58,44,51,46,31,23,23,40,48,45,55,35,28,13,5,4,6,6,5,6,7,6,7,2,0,1,1,3,6,14,5,11,5,5,6,4,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3
592005,Uherské Hradiště,25247,94,372,324.8,332.7,336.7,344.6,344.6,344.6,352.5,356.5,356.5,360.4,360.4,352.5,348.6,356.5,372.3,10,40,0,0,1,4,5,2,2,1,0,0,1,0,0,0,0,0,1,0,0,3,5,1,4,1,11,3,9,13,47,68,68,102,151,182,249,217,137,126,102,77,95,104,195,147,200,221,109,80,62,43,61,82,112,129,138,123,91,60,79,68,31,23,30,13,7,5,4,1,0,6,2,3,1,2,3,1,2,1,1,1,4,3,7,5,10,12,46,140,212,277,367,413,292,229,119,58,77,132,284,520,862,477,337,228,141,142,141,159,144,109,74,62,45,40,26,10,6,10,2,4,9,10,10,26,49,75,95,53,50,47,33,42,42,58,61,49,49,36,39,16,19,11,5,14,16,13,9,4,8,3,3,1,5,6,13,24,25,19,10,12,13,12,4,7,6,3,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,8,10
584291,Břeclav,24743,143,578,533.5,533.5,533.5,533.5,533.5,533.5,541.6,545.6,557.7,553.7,557.7,557.7,557.7,573.9,577.9,9,36,0,0,4,4,4,18,11,8,5,2,1,1,0,1,1,0,0,0,0,2,1,3,5,4,2,7,2,2,9,23,26,18,33,159,124,150,101,53,41,33,42,68,87,70,109,125,85,82,87,103,102,133,222,186,184,148,135,56,41,30,32,13,3,4,0,3,0,1,0,0,0,1,1,0,0,0,2,6,5,6,14,4,2,1,9,18,43,61,120,275,341,235,237,183,98,66,83,72,145,340,644,512,435,310,210,166,168,157,129,86,60,37,33,26,12,9,8,10,6,3,8,14,17,25,43,60,68,46,35,46,41,30,33,49,55,45,61,33,26,23,10,8,11,5,5,9,5,6,7,5,1,3,0,1,3,12,5,17,12,5,7,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,9
586021,Hodonín (HO),24512,173,706,632.3,632.3,644.6,660.9,660.9,660.9,673.1,697.6,705.8,705.8,718.0,718.0,701.7,705.8,705.8,13,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,2,3,11,21,19,26,38,58,60,84,138,148,131,78,68,59,68,52,107,105,154,183,157,84,98,83,79,81,138,137,145,156,187,118,110,55,55,51,45,22,19,3,4,2,0,0,1,0,7,3,2,1,1,0,0,6,3,10,4,5,7,17,29,71,155,238,303,352,303,200,157,80,77,123,229,423,616,590,363,204,128,91,125,115,121,117,85,27,26,31,16,8,4,10,4,5,14,14,12,20,57,66,54,30,48,33,37,45,45,54,51,59,73,41,22,11,9,14,22,22,15,16,21,12,6,6,4,2,9,8,9,9,11,17,9,18,7,10,3,3,1,1,4,2,2,5,0,1,2,0,0,0,0,0,0,0,0,0,2,1,4,16,13
598933,Český Těšín,24297,111,457,395.1,395.1,407.5,411.6,407.5,407.5,423.9,423.9,423.9,440.4,452.7,452.7,440.4,448.6,456.8,14,58,0,0,0,6,7,2,1,2,1,4,2,5,20,2,5,2,8,44,19,26,16,8,11,6,4,8,5,7,11,13,25,44,64,100,236,253,219,117,88,76,63,80,130,124,137,136,124,83,51,59,65,61,100,83,83,80,84,60,49,49,25,30,33,25,18,3,0,1,0,0,0,3,0,0,0,3,0,1,3,9,6,10,10,27,26,19,43,81,172,185,250,332,309,211,169,88,88,72,133,239,728,595,438,239,180,118,134,104,123,82,45,24,25,19,8,7,2,0,3,2,4,12,5,8,18,33,35,44,52,34,42,43,39,53,41,55,50,18,20,8,10,8,10,11,19,16,13,4,5,6,3,10,7,6,9,13,16,18,13,9,5,6,4,7,9,6,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,8,14
564567,Litoměřice,23849,107,449,423.5,423.5,423.5,427.7,427.7,427.7,427.7,427.7,431.9,448.7,452.8,452.8,452.8,448.7,448.7,6,25,0,1,0,2,54,16,18,11,5,2,0,0,0,10,1,0,1,0,0,0,3,4,1,5,2,7,0,7,8,39,65,74,151,191,249,227,164,100,64,50,47,58,123,104,108,123,66,83,65,57,118,133,134,177,193,161,144,70,53,30,36,41,9,7,13,5,1,0,1,0,1,1,1,2,0,2,1,5,1,2,1,2,2,13,2,8,26,87,130,218,293,236,215,208,179,102,107,146,366,675,939,585,273,156,128,122,124,163,126,114,78,56,36,30,16,2,3,4,5,5,6,7,11,31,36,66,78,41,44,43,33,41,68,70,91,75,84,58,43,20,26,16,11,15,13,8,4,3,5,3,6,13,14,16,14,28,18,22,18,9,9,14,2,3,6,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,6
567256,Litvínov,23661,116,490,473.4,473.4,473.4,469.1,469.1,464.9,464.9,464.9,469.1,469.1,477.6,477.6,477.6,486.0,490.3,7,30,0,0,0,2,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,6,9,34,20,29,73,173,257,229,62,54,27,45,50,70,87,106,91,72,60,64,84,106,157,183,155,170,188,130,78,81,67,54,37,21,21,11,2,3,0,0,0,0,0,2,0,0,3,2,1,2,1,1,8,5,5,10,15,24,47,59,85,180,227,227,197,159,85,73,67,213,449,601,532,343,199,134,133,157,141,129,83,62,25,31,18,5,9,1,3,0,4,6,5,11,5,16,23,31,25,24,21,15,26,27,35,48,33,21,25,13,3,6,6,3,0,4,3,3,3,1,4,1,0,2,1,4,7,7,8,8,2,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,7
568414,Havlíčkův Brod,23442,122,520,503.4,503.4,503.4,499.1,499.1,507.6,511.9,507.6,516.2,524.7,524.7,524.7,520.4,520.4,520.4,7,30,0,0,1,1,13,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,3,5,6,6,6,12,33,40,39,69,130,267,257,321,250,252,199,146,104,169,171,200,194,141,83,82,68,90,118,165,168,164,96,94,42,41,39,26,23,31,15,16,12,6,2,3,1,3,4,8,6,6,5,6,5,4,4,6,5,6,4,2,22,42,71,119,218,277,316,313,232,201,90,88,102,212,384,647,581,320,254,231,186,188,167,144,124,67,41,45,26,19,4,4,2,2,3,3,4,17,14,40,43,37,42,36,27,21,33,38,79,72,55,46,31,29,13,11,5,10,8,20,14,6,10,10,5,4,1,5,15,14,17,23,22,23,17,11,8,6,3,9,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,7
